Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-06 15:47:00' AND `Appointment`.`start_time` > '2025-01-06 15:17:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:52:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:23:00' AND `Appointment`.`start_time` > '2025-01-07 08:53:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:53:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:24:00' AND `Appointment`.`start_time` > '2025-01-07 08:54:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:54:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:25:00' AND `Appointment`.`start_time` > '2025-01-07 08:55:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:55:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:26:00' AND `Appointment`.`start_time` > '2025-01-07 08:56:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:56:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:27:00' AND `Appointment`.`start_time` > '2025-01-07 08:57:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:57:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:28:00' AND `Appointment`.`start_time` > '2025-01-07 08:58:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:58:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:29:00' AND `Appointment`.`start_time` > '2025-01-07 08:59:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 08:59:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:30:00' AND `Appointment`.`start_time` > '2025-01-07 09:00:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:00:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:31:00' AND `Appointment`.`start_time` > '2025-01-07 09:01:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:01:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:32:00' AND `Appointment`.`start_time` > '2025-01-07 09:02:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:02:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:33:00' AND `Appointment`.`start_time` > '2025-01-07 09:03:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:03:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:34:00' AND `Appointment`.`start_time` > '2025-01-07 09:04:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:04:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:35:00' AND `Appointment`.`start_time` > '2025-01-07 09:05:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:05:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:36:00' AND `Appointment`.`start_time` > '2025-01-07 09:06:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:06:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:37:00' AND `Appointment`.`start_time` > '2025-01-07 09:07:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:07:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:38:00' AND `Appointment`.`start_time` > '2025-01-07 09:08:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:08:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:39:00' AND `Appointment`.`start_time` > '2025-01-07 09:09:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:09:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:40:00' AND `Appointment`.`start_time` > '2025-01-07 09:10:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:10:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:41:00' AND `Appointment`.`start_time` > '2025-01-07 09:11:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:11:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:42:00' AND `Appointment`.`start_time` > '2025-01-07 09:12:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:12:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:43:00' AND `Appointment`.`start_time` > '2025-01-07 09:13:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:13:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:44:00' AND `Appointment`.`start_time` > '2025-01-07 09:14:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:14:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:45:00' AND `Appointment`.`start_time` > '2025-01-07 09:15:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:15:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:46:00' AND `Appointment`.`start_time` > '2025-01-07 09:16:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:16:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:47:00' AND `Appointment`.`start_time` > '2025-01-07 09:17:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:17:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:48:00' AND `Appointment`.`start_time` > '2025-01-07 09:18:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:18:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:49:00' AND `Appointment`.`start_time` > '2025-01-07 09:19:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:19:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:50:00' AND `Appointment`.`start_time` > '2025-01-07 09:20:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:20:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:51:00' AND `Appointment`.`start_time` > '2025-01-07 09:21:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:21:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:52:00' AND `Appointment`.`start_time` > '2025-01-07 09:22:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:22:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:53:00' AND `Appointment`.`start_time` > '2025-01-07 09:23:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:23:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:54:00' AND `Appointment`.`start_time` > '2025-01-07 09:24:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:24:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:55:00' AND `Appointment`.`start_time` > '2025-01-07 09:25:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:25:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:56:00' AND `Appointment`.`start_time` > '2025-01-07 09:26:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:26:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:57:00' AND `Appointment`.`start_time` > '2025-01-07 09:27:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:27:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:58:00' AND `Appointment`.`start_time` > '2025-01-07 09:28:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:28:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 09:59:00' AND `Appointment`.`start_time` > '2025-01-07 09:29:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:29:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:00:00' AND `Appointment`.`start_time` > '2025-01-07 09:30:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:30:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:01:00' AND `Appointment`.`start_time` > '2025-01-07 09:31:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:31:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:02:00' AND `Appointment`.`start_time` > '2025-01-07 09:32:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:32:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:03:00' AND `Appointment`.`start_time` > '2025-01-07 09:33:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:33:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:04:00' AND `Appointment`.`start_time` > '2025-01-07 09:34:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:34:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:05:00' AND `Appointment`.`start_time` > '2025-01-07 09:35:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:35:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:06:00' AND `Appointment`.`start_time` > '2025-01-07 09:36:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:36:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:07:00' AND `Appointment`.`start_time` > '2025-01-07 09:37:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:37:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:08:00' AND `Appointment`.`start_time` > '2025-01-07 09:38:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:38:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:09:00' AND `Appointment`.`start_time` > '2025-01-07 09:39:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:39:00';
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'planned' AND (`Appointment`.`start_time` <= '2025-01-07 10:10:00' AND `Appointment`.`start_time` > '2025-01-07 09:40:00');
Executing (default): SELECT `id`, `userId`, `start_time`, `end_time`, `state`, `location_data_retained`, `createdAt`, `updatedAt` FROM `Appointments` AS `Appointment` WHERE `Appointment`.`state` = 'tracking' AND `Appointment`.`end_time` <= '2025-01-07 09:40:00';
